Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
12748,v,tumble#v#7,tumble#v#5,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;get_it%2:31:00::;get_it%2:31:00::;get_it%2:31:00::;get_it%2:31:00::;,0.0
12749,v,tumble#v#7,tumble#v#8,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;,0.0
12750,v,tumble#v#7,tumble#v#10,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;,0.0
12751,v,tumble#v#7,tumble#v#3,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;,0.0
12752,v,tumble#v#7,tumble#v#4,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;get_it%2:31:00::;get_it%2:31:00::;,0.0
12753,v,tumble#v#7,tumble#v#9,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;,0.0
12754,v,tumble#v#11,tumble#v#1,not-merged,tumble%2:29:00::;,tumble%2:29:00::;tumble%2:29:00::;,1.0
12755,v,tumble#v#11,tumble#v#2,not-merged,tumble%2:29:00::;,tumble%2:29:00::;tumble%2:29:00::;tumble%2:29:00::;,1.0
12756,v,tumble#v#11,tumble#v#5,not-merged,tumble%2:29:00::;,tumble%2:29:00::;tumble%2:29:00::;tumble%2:29:00::;tumble%2:29:00::;tumble%2:29:00::;,1.0
12757,v,tumble#v#11,tumble#v#8,not-merged,tumble%2:29:00::;,tumble%2:29:00::;,1.0
12758,v,tumble#v#11,tumble#v#10,not-merged,tumble%2:29:00::;,tumble%2:29:00::;,1.0
12759,v,tumble#v#11,tumble#v#3,not-merged,tumble%2:29:00::;,tumble%2:29:00::;,1.0
12760,v,tumble#v#11,tumble#v#4,not-merged,tumble%2:29:00::;,tumble%2:29:00::;tumble%2:29:00::;tumble%2:29:00::;,1.0
12761,v,tumble#v#11,tumble#v#9,not-merged,tumble%2:29:00::;,tumble%2:29:00::;,1.0
12762,v,tumble#v#1,tumble#v#2,merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;topple%2:38:00::;topple%2:38:00::;,1.0
12763,v,tumble#v#1,tumble#v#5,merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;topple%2:38:00::;topple%2:38:00::;topple%2:38:00::;topple%2:38:00::;,1.0
12764,v,tumble#v#1,tumble#v#8,merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;,1.0
12765,v,tumble#v#1,tumble#v#10,merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;,1.0
12766,v,tumble#v#1,tumble#v#3,not-merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;,1.0
12767,v,tumble#v#1,tumble#v#4,not-merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;topple%2:38:00::;topple%2:38:00::;,1.0
12768,v,tumble#v#1,tumble#v#9,not-merged,tumble%2:38:00::;topple%2:38:00::;,topple%2:38:00::;,1.0
12769,v,tumble#v#2,tumble#v#5,merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;tip%2:38:04::;tip%2:38:04::;tip%2:38:04::;tip%2:38:04::;,1.0
12770,v,tumble#v#2,tumble#v#8,merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;,1.0
12771,v,tumble#v#2,tumble#v#10,merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;,1.0
12772,v,tumble#v#2,tumble#v#3,not-merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;,1.0
12773,v,tumble#v#2,tumble#v#4,not-merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;tip%2:38:04::;tip%2:38:04::;,1.0
12774,v,tumble#v#2,tumble#v#9,not-merged,topple%2:38:01::;tumble%2:38:06::;tip%2:38:04::;,tip%2:38:04::;,1.0
12775,v,tumble#v#5,tumble#v#8,merged,crumble%2:38:00::;crumple%2:38:00::;tumble%2:38:03::;break_down%2:38:00::;collapse%2:38:02::;,collapse%2:38:02::;,1.0
12776,v,tumble#v#5,tumble#v#10,merged,crumble%2:38:00::;crumple%2:38:00::;tumble%2:38:03::;break_down%2:38:00::;collapse%2:38:02::;,collapse%2:38:02::;,1.0
12777,v,tumble#v#5,tumble#v#3,not-merged,crumble%2:38:00::;crumple%2:38:00::;tumble%2:38:03::;break_down%2:38:00::;collapse%2:38:02::;,collapse%2:38:02::;,1.0
12778,v,tumble#v#5,tumble#v#4,not-merged,crumble%2:38:00::;crumple%2:38:00::;tumble%2:38:03::;break_down%2:38:00::;collapse%2:38:02::;,collapse%2:38:02::;collapse%2:38:02::;collapse%2:38:02::;,1.0
12779,v,tumble#v#5,tumble#v#9,not-merged,crumble%2:38:00::;crumple%2:38:00::;tumble%2:38:03::;break_down%2:38:00::;collapse%2:38:02::;,collapse%2:38:02::;,1.0
12780,v,tumble#v#8,tumble#v#10,merged,tumble%2:30:00::;,tumble%2:30:00::;,1.0
12781,v,tumble#v#8,tumble#v#3,not-merged,tumble%2:30:00::;,tumble%2:30:00::;,1.0
12782,v,tumble#v#8,tumble#v#4,not-merged,tumble%2:30:00::;,tumble%2:30:00::;tumble%2:30:00::;tumble%2:30:00::;,1.0
12783,v,tumble#v#8,tumble#v#9,not-merged,tumble%2:30:00::;,tumble%2:30:00::;,1.0
12784,v,tumble#v#10,tumble#v#3,not-merged,tumble%2:30:01::;,tumble%2:30:01::;,1.0
12785,v,tumble#v#10,tumble#v#4,not-merged,tumble%2:30:01::;,tumble%2:30:01::;tumble%2:30:01::;tumble%2:30:01::;,1.0
12786,v,tumble#v#10,tumble#v#9,not-merged,tumble%2:30:01::;,tumble%2:30:01::;,1.0
12787,v,tumble#v#3,tumble#v#4,merged,tumble%2:38:04::;,tumble%2:38:04::;tumble%2:38:04::;tumble%2:38:04::;,1.0
12788,v,tumble#v#3,tumble#v#9,merged,tumble%2:38:04::;,tumble%2:38:04::;,1.0
12789,v,tumble#v#4,tumble#v#9,merged,whirl%2:38:03::;tumble%2:38:07::;whirl_around%2:38:00::;,whirl_around%2:38:00::;,0.0
12790,v,disrupt#v#1,disrupt#v#2,merged,interrupt%2:32:00::;disrupt%2:32:00::;break_up%2:32:00::;cut_off%2:32:00::;,cut_off%2:32:00::;,0.0
12791,v,disrupt#v#1,disrupt#v#3,merged,interrupt%2:32:00::;disrupt%2:32:00::;break_up%2:32:00::;cut_off%2:32:00::;,cut_off%2:32:00::;cut_off%2:32:00::;,0.0
12792,v,disrupt#v#2,disrupt#v#3,merged,disrupt%2:30:01::;,disrupt%2:30:01::;disrupt%2:30:01::;,1.0
12793,v,demonstrate#v#1,demonstrate#v#4,not-merged,show%2:39:02::;demo%2:39:00::;exhibit%2:39:00::;present%2:39:00::;demonstrate%2:39:01::;,demonstrate%2:39:01::;demonstrate%2:39:01::;,1.0
12794,v,demonstrate#v#1,demonstrate#v#2,not-merged,show%2:39:02::;demo%2:39:00::;exhibit%2:39:00::;present%2:39:00::;demonstrate%2:39:01::;,demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;,1.0
12795,v,demonstrate#v#1,demonstrate#v#3,not-merged,show%2:39:02::;demo%2:39:00::;exhibit%2:39:00::;present%2:39:00::;demonstrate%2:39:01::;,demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;demonstrate%2:39:01::;,1.0
12796,v,demonstrate#v#4,demonstrate#v#2,not-merged,demonstrate%2:41:00::;march%2:41:00::;,march%2:41:00::;march%2:41:00::;march%2:41:00::;march%2:41:00::;march%2:41:00::;,1.0
12797,v,demonstrate#v#4,demonstrate#v#3,not-merged,demonstrate%2:41:00::;march%2:41:00::;,march%2:41:00::;march%2:41:00::;march%2:41:00::;march%2:41:00::;march%2:41:00::;,1.0
12798,v,demonstrate#v#2,demonstrate#v#3,merged,prove%2:31:00::;demonstrate%2:31:00::;establish%2:31:00::;show%2:31:00::;shew%2:31:00::;,shew%2:31:00::;shew%2:31:00::;shew%2:31:00::;shew%2:31:00::;shew%2:31:00::;,0.0
12799,n,image#n#4,image#n#,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,,0.0
12800,n,image#n#4,image#n#1,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;image%1:09:02::;,0.0
12801,n,image#n#4,image#n#5,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;image%1:09:02::;image%1:09:02::;image%1:09:02::;,0.0
12802,n,image#n#4,image#n#2,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;image%1:09:02::;image%1:09:02::;image%1:09:02::;,0.0
12803,n,image#n#4,image#n#8,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;image%1:09:02::;image%1:09:02::;,0.0
12804,n,image#n#4,image#n#3,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;image%1:09:02::;,0.0
12805,n,image#n#4,image#n#7,not-merged,prototype%1:09:00::;paradigm%1:09:00::;epitome%1:09:00::;image%1:09:02::;,image%1:09:02::;,0.0
12812,n,image#n#1,image#n#5,merged,image%1:09:00::;mental_image%1:09:00::;,mental_image%1:09:00::;mental_image%1:09:00::;mental_image%1:09:00::;mental_image%1:09:00::;,0.0
12813,n,image#n#1,image#n#2,not-merged,image%1:09:00::;mental_image%1:09:00::;,mental_image%1:09:00::;mental_image%1:09:00::;mental_image%1:09:00::;mental_image%1:09:00::;,0.0
12814,n,image#n#1,image#n#8,not-merged,image%1:09:00::;mental_image%1:09:00::;,mental_image%1:09:00::;mental_image%1:09:00::;mental_image%1:09:00::;,0.0
12815,n,image#n#1,image#n#3,not-merged,image%1:09:00::;mental_image%1:09:00::;,mental_image%1:09:00::;mental_image%1:09:00::;,0.0
12816,n,image#n#1,image#n#7,not-merged,image%1:09:00::;mental_image%1:09:00::;,mental_image%1:09:00::;,0.0
12817,n,image#n#5,image#n#2,not-merged,trope%1:10:00::;figure_of_speech%1:10:00::;figure%1:10:01::;image%1:10:00::;,image%1:10:00::;image%1:10:00::;image%1:10:00::;image%1:10:00::;,0.0
12818,n,image#n#5,image#n#8,not-merged,trope%1:10:00::;figure_of_speech%1:10:00::;figure%1:10:01::;image%1:10:00::;,image%1:10:00::;image%1:10:00::;image%1:10:00::;,0.0
12819,n,image#n#5,image#n#3,not-merged,trope%1:10:00::;figure_of_speech%1:10:00::;figure%1:10:01::;image%1:10:00::;,image%1:10:00::;image%1:10:00::;,0.0
12820,n,image#n#5,image#n#7,not-merged,trope%1:10:00::;figure_of_speech%1:10:00::;figure%1:10:01::;image%1:10:00::;,image%1:10:00::;,0.0
12821,n,image#n#2,image#n#8,merged,picture%1:06:00::;image%1:06:00::;icon%1:06:00::;ikon%1:06:00::;,ikon%1:06:00::;ikon%1:06:00::;ikon%1:06:00::;,1.0
12822,n,image#n#2,image#n#3,not-merged,picture%1:06:00::;image%1:06:00::;icon%1:06:00::;ikon%1:06:00::;,ikon%1:06:00::;ikon%1:06:00::;,1.0
12823,n,image#n#2,image#n#7,not-merged,picture%1:06:00::;image%1:06:00::;icon%1:06:00::;ikon%1:06:00::;,ikon%1:06:00::;,1.0
12824,n,image#n#8,image#n#3,not-merged,effigy%1:06:00::;image%1:06:01::;simulacrum%1:06:00::;,simulacrum%1:06:00::;simulacrum%1:06:00::;,1.0
12825,n,image#n#8,image#n#7,not-merged,effigy%1:06:00::;image%1:06:01::;simulacrum%1:06:00::;,simulacrum%1:06:00::;,1.0
12826,n,image#n#3,image#n#7,merged,persona%1:07:00::;image%1:07:00::;,image%1:07:00::;,1.0
12827,n,envoy#n#1,envoy#n#2,not-merged,envoy%1:18:00::;envoy_extraordinary%1:18:00::;minister_plenipotentiary%1:18:00::;,minister_plenipotentiary%1:18:00::;minister_plenipotentiary%1:18:00::;,0.0
12828,n,envoy#n#1,envoy#n#3,not-merged,envoy%1:18:00::;envoy_extraordinary%1:18:00::;minister_plenipotentiary%1:18:00::;,minister_plenipotentiary%1:18:00::;minister_plenipotentiary%1:18:00::;,0.0
12829,n,envoy#n#2,envoy#n#3,not-merged,emissary%1:18:00::;envoy%1:18:01::;,envoy%1:18:01::;envoy%1:18:01::;,1.0
12830,v,fare#v#1,fare#v#2,not-merged,do%2:42:00::;fare%2:42:00::;make_out%2:42:00::;come%2:42:02::;get_along%2:42:00::;,get_along%2:42:00::;,0.0
12831,v,accompany#v#1,accompany#v#3,not-merged,attach_to%2:42:01::;accompany%2:42:00::;come_with%2:42:00::;go_with%2:42:01::;,go_with%2:42:01::;go_with%2:42:01::;go_with%2:42:01::;,0.0
12832,v,accompany#v#1,accompany#v#2,not-merged,attach_to%2:42:01::;accompany%2:42:00::;come_with%2:42:00::;go_with%2:42:01::;,go_with%2:42:01::;,0.0
12833,v,accompany#v#1,accompany#v#4,not-merged,attach_to%2:42:01::;accompany%2:42:00::;come_with%2:42:00::;go_with%2:42:01::;,go_with%2:42:01::;go_with%2:42:01::;go_with%2:42:01::;go_with%2:42:01::;,0.0
12834,v,accompany#v#3,accompany#v#2,not-merged,play_along%2:36:00::;accompany%2:36:00::;follow%2:36:01::;,follow%2:36:01::;,1.0
12835,v,accompany#v#3,accompany#v#4,not-merged,play_along%2:36:00::;accompany%2:36:00::;follow%2:36:01::;,follow%2:36:01::;follow%2:36:01::;follow%2:36:01::;follow%2:36:01::;,1.0
12836,v,accompany#v#2,accompany#v#4,merged,accompany%2:38:00::;,accompany%2:38:00::;accompany%2:38:00::;accompany%2:38:00::;accompany%2:38:00::;,1.0
12837,n,deposit#n#4,deposit#n#5,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12838,n,deposit#n#4,deposit#n#1,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12839,n,deposit#n#4,deposit#n#3,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12840,n,deposit#n#4,deposit#n#2,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12841,n,deposit#n#4,deposit#n#8,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12842,n,deposit#n#4,deposit#n#9,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;bank_deposit%1:21:00::;,0.0
12843,n,deposit#n#4,deposit#n#6,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;,0.0
12844,n,deposit#n#4,deposit#n#7,not-merged,deposit%1:21:01::;bank_deposit%1:21:00::;,bank_deposit%1:21:00::;,0.0
12845,n,deposit#n#5,deposit#n#1,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;deposit%1:21:00::;deposit%1:21:00::;,1.0
12846,n,deposit#n#5,deposit#n#3,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;deposit%1:21:00::;,1.0
12847,n,deposit#n#5,deposit#n#2,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;deposit%1:21:00::;,1.0
12848,n,deposit#n#5,deposit#n#8,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;deposit%1:21:00::;deposit%1:21:00::;deposit%1:21:00::;,1.0
12849,n,deposit#n#5,deposit#n#9,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;deposit%1:21:00::;,1.0
12850,n,deposit#n#5,deposit#n#6,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;,1.0
12851,n,deposit#n#5,deposit#n#7,not-merged,down_payment%1:21:00::;deposit%1:21:00::;,deposit%1:21:00::;,1.0
12852,n,deposit#n#1,deposit#n#3,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;alluviation%1:19:00::;,0.0
12853,n,deposit#n#1,deposit#n#2,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;alluviation%1:19:00::;,0.0
12854,n,deposit#n#1,deposit#n#8,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;alluviation%1:19:00::;alluviation%1:19:00::;alluviation%1:19:00::;,0.0
12855,n,deposit#n#1,deposit#n#9,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;alluviation%1:19:00::;,0.0
12856,n,deposit#n#1,deposit#n#6,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;,0.0
12857,n,deposit#n#1,deposit#n#7,not-merged,deposit%1:19:00::;sedimentation%1:19:00::;alluviation%1:19:00::;,alluviation%1:19:00::;,0.0
12858,n,deposit#n#3,deposit#n#2,not-merged,deposition%1:22:00::;deposit%1:22:00::;,deposit%1:22:00::;deposit%1:22:00::;,1.0
12859,n,deposit#n#3,deposit#n#8,not-merged,deposition%1:22:00::;deposit%1:22:00::;,deposit%1:22:00::;deposit%1:22:00::;deposit%1:22:00::;deposit%1:22:00::;,1.0
12860,n,deposit#n#3,deposit#n#9,not-merged,deposition%1:22:00::;deposit%1:22:00::;,deposit%1:22:00::;deposit%1:22:00::;,1.0
12861,n,deposit#n#3,deposit#n#6,not-merged,deposition%1:22:00::;deposit%1:22:00::;,deposit%1:22:00::;,1.0
12862,n,deposit#n#3,deposit#n#7,not-merged,deposition%1:22:00::;deposit%1:22:00::;,deposit%1:22:00::;,1.0
12863,n,deposit#n#2,deposit#n#8,not-merged,sediment%1:17:00::;deposit%1:17:00::;,deposit%1:17:00::;deposit%1:17:00::;deposit%1:17:00::;deposit%1:17:00::;,1.0
12864,n,deposit#n#2,deposit#n#9,not-merged,sediment%1:17:00::;deposit%1:17:00::;,deposit%1:17:00::;deposit%1:17:00::;,1.0
12865,n,deposit#n#2,deposit#n#6,not-merged,sediment%1:17:00::;deposit%1:17:00::;,deposit%1:17:00::;,1.0
12866,n,deposit#n#2,deposit#n#7,not-merged,sediment%1:17:00::;deposit%1:17:00::;,deposit%1:17:00::;,1.0
12867,n,deposit#n#8,deposit#n#9,not-merged,depository%1:06:00::;deposit%1:06:00::;depositary%1:06:00::;repository%1:06:00::;,repository%1:06:00::;repository%1:06:00::;,1.0
12868,n,deposit#n#8,deposit#n#6,not-merged,depository%1:06:00::;deposit%1:06:00::;depositary%1:06:00::;repository%1:06:00::;,repository%1:06:00::;,1.0
12869,n,deposit#n#8,deposit#n#7,not-merged,depository%1:06:00::;deposit%1:06:00::;depositary%1:06:00::;repository%1:06:00::;,repository%1:06:00::;,1.0
12870,n,deposit#n#9,deposit#n#6,not-merged,deposit%1:04:00::;deposition%1:04:01::;,deposition%1:04:01::;,1.0
12871,n,deposit#n#9,deposit#n#7,not-merged,deposit%1:04:00::;deposition%1:04:01::;,deposition%1:04:01::;,1.0
12872,n,deposit#n#6,deposit#n#7,merged,deposit%1:21:02::;,deposit%1:21:02::;,1.0
12873,v,enjoy#v#1,enjoy#v#3,merged,enjoy%2:37:00::;bask%2:37:13::;relish%2:37:00::;savor%2:37:00::;savour%2:37:00::;,savour%2:37:00::;savour%2:37:00::;,1.0
12874,v,enjoy#v#1,enjoy#v#5,merged,enjoy%2:37:00::;bask%2:37:13::;relish%2:37:00::;savor%2:37:00::;savour%2:37:00::;,savour%2:37:00::;savour%2:37:00::;savour%2:37:00::;,1.0
12875,v,enjoy#v#1,enjoy#v#2,not-merged,enjoy%2:37:00::;bask%2:37:13::;relish%2:37:00::;savor%2:37:00::;savour%2:37:00::;,savour%2:37:00::;,1.0
12876,v,enjoy#v#1,enjoy#v#4,not-merged,enjoy%2:37:00::;bask%2:37:13::;relish%2:37:00::;savor%2:37:00::;savour%2:37:00::;,savour%2:37:00::;,1.0
12877,v,enjoy#v#3,enjoy#v#5,merged,love%2:37:02::;enjoy%2:37:01::;,enjoy%2:37:01::;enjoy%2:37:01::;enjoy%2:37:01::;,1.0
12878,v,enjoy#v#3,enjoy#v#2,not-merged,love%2:37:02::;enjoy%2:37:01::;,enjoy%2:37:01::;,1.0
12879,v,enjoy#v#3,enjoy#v#4,not-merged,love%2:37:02::;enjoy%2:37:01::;,enjoy%2:37:01::;,1.0
12880,v,enjoy#v#5,enjoy#v#2,not-merged,delight%2:34:00::;enjoy%2:34:00::;revel%2:34:00::;,revel%2:34:00::;,1.0
12881,v,enjoy#v#5,enjoy#v#4,not-merged,delight%2:34:00::;enjoy%2:34:00::;revel%2:34:00::;,revel%2:34:00::;,1.0
12882,v,enjoy#v#2,enjoy#v#4,merged,enjoy%2:34:01::;,enjoy%2:34:01::;,1.0
12883,v,discover#v#6,discover#v#1,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;,0.0
12884,v,discover#v#6,discover#v#2,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;,0.0
12885,v,discover#v#6,discover#v#3,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;,0.0
12886,v,discover#v#6,discover#v#4,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;,0.0
12887,v,discover#v#6,discover#v#5,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;,0.0
12888,v,discover#v#6,discover#v#7,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;,0.0
12889,v,discover#v#6,discover#v#8,not-merged,unwrap%2:32:00::;disclose%2:32:00::;let_on%2:32:00::;bring_out%2:32:06::;reveal%2:32:00::;discover%2:32:04::;expose%2:32:01::;divulge%2:32:00::;impart%2:32:00::;break%2:32:00::;give_away%2:32:00::;let_out%2:32:00::;,let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;let_out%2:32:00::;,0.0
12890,v,discover#v#1,discover#v#2,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
12891,v,discover#v#1,discover#v#3,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
12892,v,discover#v#1,discover#v#4,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
12893,v,discover#v#1,discover#v#5,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
12894,v,discover#v#1,discover#v#7,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;,1.0
12895,v,discover#v#1,discover#v#8,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
12896,v,discover#v#2,discover#v#3,merged,discover%2:36:00::;find%2:36:00::;,find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;,1.0
12897,v,discover#v#2,discover#v#4,merged,discover%2:36:00::;find%2:36:00::;,find%2:36:00::;find%2:36:00::;,1.0
12898,v,discover#v#2,discover#v#5,merged,discover%2:36:00::;find%2:36:00::;,find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;find%2:36:00::;,1.0
12899,v,discover#v#2,discover#v#7,merged,discover%2:36:00::;find%2:36:00::;,find%2:36:00::;,1.0
