,Pos,Sense1,Sense2,Merge
10247,v,stretch#v#6,stretch#v#8,not-merged
10248,v,stretch#v#6,stretch#v#9,not-merged
10249,v,stretch#v#6,stretch#v#10,not-merged
10250,v,stretch#v#6,stretch#v#11,not-merged
10251,v,stretch#v#2,stretch#v#3,merged
10252,v,stretch#v#2,stretch#v#4,merged
10253,v,stretch#v#2,stretch#v#5,merged
10254,v,stretch#v#2,stretch#v#7,merged
10255,v,stretch#v#2,stretch#v#8,merged
10256,v,stretch#v#2,stretch#v#9,merged
10257,v,stretch#v#2,stretch#v#10,merged
10258,v,stretch#v#2,stretch#v#11,merged
10259,v,stretch#v#3,stretch#v#4,merged
10260,v,stretch#v#3,stretch#v#5,merged
10261,v,stretch#v#3,stretch#v#7,merged
10262,v,stretch#v#3,stretch#v#8,merged
10263,v,stretch#v#3,stretch#v#9,merged
10264,v,stretch#v#3,stretch#v#10,merged
10265,v,stretch#v#3,stretch#v#11,merged
10266,v,stretch#v#4,stretch#v#5,merged
10267,v,stretch#v#4,stretch#v#7,merged
10268,v,stretch#v#4,stretch#v#8,merged
10269,v,stretch#v#4,stretch#v#9,merged
10270,v,stretch#v#4,stretch#v#10,merged
10271,v,stretch#v#4,stretch#v#11,merged
10272,v,stretch#v#5,stretch#v#7,merged
10273,v,stretch#v#5,stretch#v#8,merged
10274,v,stretch#v#5,stretch#v#9,merged
10275,v,stretch#v#5,stretch#v#10,merged
10276,v,stretch#v#5,stretch#v#11,merged
10277,v,stretch#v#7,stretch#v#8,merged
10278,v,stretch#v#7,stretch#v#9,merged
10279,v,stretch#v#7,stretch#v#10,merged
10280,v,stretch#v#7,stretch#v#11,merged
10281,v,stretch#v#8,stretch#v#9,merged
10282,v,stretch#v#8,stretch#v#10,merged
10283,v,stretch#v#8,stretch#v#11,merged
10284,v,stretch#v#9,stretch#v#10,merged
10285,v,stretch#v#9,stretch#v#11,merged
10286,v,stretch#v#10,stretch#v#11,merged
10287,v,survive#v#4,survive#v#1,not-merged
10288,v,survive#v#4,survive#v#2,not-merged
10289,v,survive#v#4,survive#v#3,not-merged
10290,v,survive#v#1,survive#v#2,merged
10291,v,survive#v#1,survive#v#3,merged
10292,v,survive#v#2,survive#v#3,merged
10293,v,spin#v#8,spin#v#,not-merged
10294,v,spin#v#8,spin#v#1,not-merged
10295,v,spin#v#8,spin#v#3,not-merged
10296,v,spin#v#,spin#v#1,not-merged
10297,v,spin#v#,spin#v#3,not-merged
10298,v,spin#v#1,spin#v#3,merged
10299,v,escape#v#6,escape#v#4,not-merged
10300,v,escape#v#6,escape#v#,not-merged
10301,v,escape#v#6,escape#v#1,not-merged
10302,v,escape#v#6,escape#v#5,not-merged
10303,v,escape#v#6,escape#v#2,not-merged
10304,v,escape#v#6,escape#v#3,not-merged
10305,v,escape#v#6,escape#v#7,not-merged
10306,v,escape#v#4,escape#v#,not-merged
10307,v,escape#v#4,escape#v#1,not-merged
10308,v,escape#v#4,escape#v#5,not-merged
10309,v,escape#v#4,escape#v#2,not-merged
10310,v,escape#v#4,escape#v#3,not-merged
10311,v,escape#v#4,escape#v#7,not-merged
10312,v,escape#v#,escape#v#1,not-merged
10313,v,escape#v#,escape#v#5,not-merged
10314,v,escape#v#,escape#v#2,not-merged
10315,v,escape#v#,escape#v#3,not-merged
10316,v,escape#v#,escape#v#7,not-merged
10317,v,escape#v#1,escape#v#5,merged
10318,v,escape#v#1,escape#v#2,not-merged
10319,v,escape#v#1,escape#v#3,not-merged
10320,v,escape#v#1,escape#v#7,not-merged
10321,v,escape#v#5,escape#v#2,not-merged
10322,v,escape#v#5,escape#v#3,not-merged
10323,v,escape#v#5,escape#v#7,not-merged
10324,v,escape#v#2,escape#v#3,merged
10325,v,escape#v#2,escape#v#7,merged
10326,v,escape#v#3,escape#v#7,merged
10327,v,draw#v#12,draw#v#4,not-merged
10328,v,draw#v#12,draw#v#30,not-merged
10329,v,draw#v#12,draw#v#22,not-merged
10330,v,draw#v#12,draw#v#,not-merged
10331,v,draw#v#12,draw#v#1,not-merged
10332,v,draw#v#12,draw#v#2,not-merged
10333,v,draw#v#12,draw#v#11,not-merged
10334,v,draw#v#12,draw#v#20,not-merged
10335,v,draw#v#12,draw#v#27,not-merged
10336,v,draw#v#12,draw#v#28,not-merged
10337,v,draw#v#12,draw#v#10,not-merged
10338,v,draw#v#12,draw#v#15,not-merged
10339,v,draw#v#12,draw#v#16,not-merged
10340,v,draw#v#12,draw#v#21,not-merged
10341,v,draw#v#12,draw#v#24,not-merged
10342,v,draw#v#12,draw#v#26,not-merged
10343,v,draw#v#12,draw#v#31,not-merged
10344,v,draw#v#12,draw#v#36,not-merged
10345,v,draw#v#12,draw#v#5,not-merged
10346,v,draw#v#12,draw#v#7,not-merged
10347,v,draw#v#12,draw#v#9,not-merged
10348,v,draw#v#12,draw#v#13,not-merged
10349,v,draw#v#12,draw#v#14,not-merged
10350,v,draw#v#12,draw#v#17,not-merged
10351,v,draw#v#12,draw#v#25,not-merged
10352,v,draw#v#12,draw#v#33,not-merged
10353,v,draw#v#12,draw#v#29,not-merged
10354,v,draw#v#12,draw#v#32,not-merged
10355,v,draw#v#12,draw#v#35,not-merged
10356,v,draw#v#12,draw#v#3,not-merged
10357,v,draw#v#12,draw#v#6,not-merged
10358,v,draw#v#12,draw#v#8,not-merged
10359,v,draw#v#12,draw#v#18,not-merged
10360,v,draw#v#12,draw#v#19,not-merged
10361,v,draw#v#12,draw#v#23,not-merged
10362,v,draw#v#12,draw#v#34,not-merged
10363,v,draw#v#4,draw#v#30,not-merged
10364,v,draw#v#4,draw#v#22,not-merged
10365,v,draw#v#4,draw#v#,not-merged
10366,v,draw#v#4,draw#v#1,not-merged
10367,v,draw#v#4,draw#v#2,not-merged
10368,v,draw#v#4,draw#v#11,not-merged
10369,v,draw#v#4,draw#v#20,not-merged
10370,v,draw#v#4,draw#v#27,not-merged
10371,v,draw#v#4,draw#v#28,not-merged
10372,v,draw#v#4,draw#v#10,not-merged
10373,v,draw#v#4,draw#v#15,not-merged
10374,v,draw#v#4,draw#v#16,not-merged
10375,v,draw#v#4,draw#v#21,not-merged
10376,v,draw#v#4,draw#v#24,not-merged
10377,v,draw#v#4,draw#v#26,not-merged
10378,v,draw#v#4,draw#v#31,not-merged
10379,v,draw#v#4,draw#v#36,not-merged
10380,v,draw#v#4,draw#v#5,not-merged
10381,v,draw#v#4,draw#v#7,not-merged
10382,v,draw#v#4,draw#v#9,not-merged
10383,v,draw#v#4,draw#v#13,not-merged
10384,v,draw#v#4,draw#v#14,not-merged
10385,v,draw#v#4,draw#v#17,not-merged
10386,v,draw#v#4,draw#v#25,not-merged
10387,v,draw#v#4,draw#v#33,not-merged
10388,v,draw#v#4,draw#v#29,not-merged
10389,v,draw#v#4,draw#v#32,not-merged
10390,v,draw#v#4,draw#v#35,not-merged
10391,v,draw#v#4,draw#v#3,not-merged
10392,v,draw#v#4,draw#v#6,not-merged
10393,v,draw#v#4,draw#v#8,not-merged
10394,v,draw#v#4,draw#v#18,not-merged
10395,v,draw#v#4,draw#v#19,not-merged
10396,v,draw#v#4,draw#v#23,not-merged
10397,v,draw#v#4,draw#v#34,not-merged
10398,v,draw#v#30,draw#v#22,not-merged
10399,v,draw#v#30,draw#v#,not-merged
10400,v,draw#v#30,draw#v#1,not-merged
10401,v,draw#v#30,draw#v#2,not-merged
10402,v,draw#v#30,draw#v#11,not-merged
10403,v,draw#v#30,draw#v#20,not-merged
10404,v,draw#v#30,draw#v#27,not-merged
10405,v,draw#v#30,draw#v#28,not-merged
10406,v,draw#v#30,draw#v#10,not-merged
10407,v,draw#v#30,draw#v#15,not-merged
10408,v,draw#v#30,draw#v#16,not-merged
10409,v,draw#v#30,draw#v#21,not-merged
10410,v,draw#v#30,draw#v#24,not-merged
10411,v,draw#v#30,draw#v#26,not-merged
10412,v,draw#v#30,draw#v#31,not-merged
10413,v,draw#v#30,draw#v#36,not-merged
10414,v,draw#v#30,draw#v#5,not-merged
10415,v,draw#v#30,draw#v#7,not-merged
10416,v,draw#v#30,draw#v#9,not-merged
10417,v,draw#v#30,draw#v#13,not-merged
10418,v,draw#v#30,draw#v#14,not-merged
10419,v,draw#v#30,draw#v#17,not-merged
10420,v,draw#v#30,draw#v#25,not-merged
10421,v,draw#v#30,draw#v#33,not-merged
10422,v,draw#v#30,draw#v#29,not-merged
10423,v,draw#v#30,draw#v#32,not-merged
10424,v,draw#v#30,draw#v#35,not-merged
10425,v,draw#v#30,draw#v#3,not-merged
10426,v,draw#v#30,draw#v#6,not-merged
10427,v,draw#v#30,draw#v#8,not-merged
10428,v,draw#v#30,draw#v#18,not-merged
10429,v,draw#v#30,draw#v#19,not-merged
10430,v,draw#v#30,draw#v#23,not-merged
10431,v,draw#v#30,draw#v#34,not-merged
10432,v,draw#v#22,draw#v#,not-merged
10433,v,draw#v#22,draw#v#1,not-merged
10434,v,draw#v#22,draw#v#2,not-merged
10435,v,draw#v#22,draw#v#11,not-merged
10436,v,draw#v#22,draw#v#20,not-merged
10437,v,draw#v#22,draw#v#27,not-merged
10438,v,draw#v#22,draw#v#28,not-merged
10439,v,draw#v#22,draw#v#10,not-merged
10440,v,draw#v#22,draw#v#15,not-merged
10441,v,draw#v#22,draw#v#16,not-merged
10442,v,draw#v#22,draw#v#21,not-merged
10443,v,draw#v#22,draw#v#24,not-merged
10444,v,draw#v#22,draw#v#26,not-merged
10445,v,draw#v#22,draw#v#31,not-merged
10446,v,draw#v#22,draw#v#36,not-merged
10447,v,draw#v#22,draw#v#5,not-merged
10448,v,draw#v#22,draw#v#7,not-merged
10449,v,draw#v#22,draw#v#9,not-merged
10450,v,draw#v#22,draw#v#13,not-merged
10451,v,draw#v#22,draw#v#14,not-merged
10452,v,draw#v#22,draw#v#17,not-merged
10453,v,draw#v#22,draw#v#25,not-merged
10454,v,draw#v#22,draw#v#33,not-merged
10455,v,draw#v#22,draw#v#29,not-merged
10456,v,draw#v#22,draw#v#32,not-merged
10457,v,draw#v#22,draw#v#35,not-merged
10458,v,draw#v#22,draw#v#3,not-merged
10459,v,draw#v#22,draw#v#6,not-merged
10460,v,draw#v#22,draw#v#8,not-merged
10461,v,draw#v#22,draw#v#18,not-merged
10462,v,draw#v#22,draw#v#19,not-merged
10463,v,draw#v#22,draw#v#23,not-merged
10464,v,draw#v#22,draw#v#34,not-merged
10465,v,draw#v#,draw#v#1,not-merged
10466,v,draw#v#,draw#v#2,not-merged
10467,v,draw#v#,draw#v#11,not-merged
10468,v,draw#v#,draw#v#20,not-merged
10469,v,draw#v#,draw#v#27,not-merged
10470,v,draw#v#,draw#v#28,not-merged
10471,v,draw#v#,draw#v#10,not-merged
10472,v,draw#v#,draw#v#15,not-merged
10473,v,draw#v#,draw#v#16,not-merged
10474,v,draw#v#,draw#v#21,not-merged
10475,v,draw#v#,draw#v#24,not-merged
10476,v,draw#v#,draw#v#26,not-merged
10477,v,draw#v#,draw#v#31,not-merged
10478,v,draw#v#,draw#v#36,not-merged
10479,v,draw#v#,draw#v#5,not-merged
10480,v,draw#v#,draw#v#7,not-merged
10481,v,draw#v#,draw#v#9,not-merged
10482,v,draw#v#,draw#v#13,not-merged
10483,v,draw#v#,draw#v#14,not-merged
10484,v,draw#v#,draw#v#17,not-merged
10485,v,draw#v#,draw#v#25,not-merged
10486,v,draw#v#,draw#v#33,not-merged
10487,v,draw#v#,draw#v#29,not-merged
10488,v,draw#v#,draw#v#32,not-merged
10489,v,draw#v#,draw#v#35,not-merged
10490,v,draw#v#,draw#v#3,not-merged
10491,v,draw#v#,draw#v#6,not-merged
10492,v,draw#v#,draw#v#8,not-merged
10493,v,draw#v#,draw#v#18,not-merged
10494,v,draw#v#,draw#v#19,not-merged
10495,v,draw#v#,draw#v#23,not-merged
10496,v,draw#v#,draw#v#34,not-merged
10497,v,draw#v#1,draw#v#2,merged
10498,v,draw#v#1,draw#v#11,merged
10499,v,draw#v#1,draw#v#20,merged
10500,v,draw#v#1,draw#v#27,merged
10501,v,draw#v#1,draw#v#28,merged
10502,v,draw#v#1,draw#v#10,not-merged
10503,v,draw#v#1,draw#v#15,not-merged
10504,v,draw#v#1,draw#v#16,not-merged
10505,v,draw#v#1,draw#v#21,not-merged
10506,v,draw#v#1,draw#v#24,not-merged
10507,v,draw#v#1,draw#v#26,not-merged
10508,v,draw#v#1,draw#v#31,not-merged
10509,v,draw#v#1,draw#v#36,not-merged
10510,v,draw#v#1,draw#v#5,not-merged
10511,v,draw#v#1,draw#v#7,not-merged
10512,v,draw#v#1,draw#v#9,not-merged
10513,v,draw#v#1,draw#v#13,not-merged
10514,v,draw#v#1,draw#v#14,not-merged
10515,v,draw#v#1,draw#v#17,not-merged
10516,v,draw#v#1,draw#v#25,not-merged
10517,v,draw#v#1,draw#v#33,not-merged
10518,v,draw#v#1,draw#v#29,not-merged
10519,v,draw#v#1,draw#v#32,not-merged
10520,v,draw#v#1,draw#v#35,not-merged
10521,v,draw#v#1,draw#v#3,not-merged
10522,v,draw#v#1,draw#v#6,not-merged
10523,v,draw#v#1,draw#v#8,not-merged
10524,v,draw#v#1,draw#v#18,not-merged
10525,v,draw#v#1,draw#v#19,not-merged
10526,v,draw#v#1,draw#v#23,not-merged
10527,v,draw#v#1,draw#v#34,not-merged
10528,v,draw#v#2,draw#v#11,merged
10529,v,draw#v#2,draw#v#20,merged
10530,v,draw#v#2,draw#v#27,merged
10531,v,draw#v#2,draw#v#28,merged
10532,v,draw#v#2,draw#v#10,not-merged
10533,v,draw#v#2,draw#v#15,not-merged
10534,v,draw#v#2,draw#v#16,not-merged
10535,v,draw#v#2,draw#v#21,not-merged
10536,v,draw#v#2,draw#v#24,not-merged
10537,v,draw#v#2,draw#v#26,not-merged
10538,v,draw#v#2,draw#v#31,not-merged
10539,v,draw#v#2,draw#v#36,not-merged
10540,v,draw#v#2,draw#v#5,not-merged
10541,v,draw#v#2,draw#v#7,not-merged
10542,v,draw#v#2,draw#v#9,not-merged
10543,v,draw#v#2,draw#v#13,not-merged
10544,v,draw#v#2,draw#v#14,not-merged
10545,v,draw#v#2,draw#v#17,not-merged
10546,v,draw#v#2,draw#v#25,not-merged
10547,v,draw#v#2,draw#v#33,not-merged
10548,v,draw#v#2,draw#v#29,not-merged
10549,v,draw#v#2,draw#v#32,not-merged
10550,v,draw#v#2,draw#v#35,not-merged
10551,v,draw#v#2,draw#v#3,not-merged
10552,v,draw#v#2,draw#v#6,not-merged
10553,v,draw#v#2,draw#v#8,not-merged
10554,v,draw#v#2,draw#v#18,not-merged
10555,v,draw#v#2,draw#v#19,not-merged
10556,v,draw#v#2,draw#v#23,not-merged
10557,v,draw#v#2,draw#v#34,not-merged
10558,v,draw#v#11,draw#v#20,merged
10559,v,draw#v#11,draw#v#27,merged
10560,v,draw#v#11,draw#v#28,merged
10561,v,draw#v#11,draw#v#10,not-merged
10562,v,draw#v#11,draw#v#15,not-merged
10563,v,draw#v#11,draw#v#16,not-merged
10564,v,draw#v#11,draw#v#21,not-merged
10565,v,draw#v#11,draw#v#24,not-merged
10566,v,draw#v#11,draw#v#26,not-merged
10567,v,draw#v#11,draw#v#31,not-merged
10568,v,draw#v#11,draw#v#36,not-merged
10569,v,draw#v#11,draw#v#5,not-merged
10570,v,draw#v#11,draw#v#7,not-merged
10571,v,draw#v#11,draw#v#9,not-merged
10572,v,draw#v#11,draw#v#13,not-merged
10573,v,draw#v#11,draw#v#14,not-merged
10574,v,draw#v#11,draw#v#17,not-merged
10575,v,draw#v#11,draw#v#25,not-merged
10576,v,draw#v#11,draw#v#33,not-merged
10577,v,draw#v#11,draw#v#29,not-merged
10578,v,draw#v#11,draw#v#32,not-merged
10579,v,draw#v#11,draw#v#35,not-merged
10580,v,draw#v#11,draw#v#3,not-merged
10581,v,draw#v#11,draw#v#6,not-merged
10582,v,draw#v#11,draw#v#8,not-merged
10583,v,draw#v#11,draw#v#18,not-merged
10584,v,draw#v#11,draw#v#19,not-merged
10585,v,draw#v#11,draw#v#23,not-merged
10586,v,draw#v#11,draw#v#34,not-merged
10587,v,draw#v#20,draw#v#27,merged
10588,v,draw#v#20,draw#v#28,merged
10589,v,draw#v#20,draw#v#10,not-merged
10590,v,draw#v#20,draw#v#15,not-merged
10591,v,draw#v#20,draw#v#16,not-merged
10592,v,draw#v#20,draw#v#21,not-merged
10593,v,draw#v#20,draw#v#24,not-merged
10594,v,draw#v#20,draw#v#26,not-merged
10595,v,draw#v#20,draw#v#31,not-merged
10596,v,draw#v#20,draw#v#36,not-merged
10597,v,draw#v#20,draw#v#5,not-merged
10598,v,draw#v#20,draw#v#7,not-merged
10599,v,draw#v#20,draw#v#9,not-merged
10600,v,draw#v#20,draw#v#13,not-merged
10601,v,draw#v#20,draw#v#14,not-merged
10602,v,draw#v#20,draw#v#17,not-merged
10603,v,draw#v#20,draw#v#25,not-merged
10604,v,draw#v#20,draw#v#33,not-merged
10605,v,draw#v#20,draw#v#29,not-merged
10606,v,draw#v#20,draw#v#32,not-merged
10607,v,draw#v#20,draw#v#35,not-merged
10608,v,draw#v#20,draw#v#3,not-merged
10609,v,draw#v#20,draw#v#6,not-merged
10610,v,draw#v#20,draw#v#8,not-merged
10611,v,draw#v#20,draw#v#18,not-merged
10612,v,draw#v#20,draw#v#19,not-merged
10613,v,draw#v#20,draw#v#23,not-merged
10614,v,draw#v#20,draw#v#34,not-merged
10615,v,draw#v#27,draw#v#28,merged
10616,v,draw#v#27,draw#v#10,not-merged
10617,v,draw#v#27,draw#v#15,not-merged
10618,v,draw#v#27,draw#v#16,not-merged
10619,v,draw#v#27,draw#v#21,not-merged
10620,v,draw#v#27,draw#v#24,not-merged
10621,v,draw#v#27,draw#v#26,not-merged
10622,v,draw#v#27,draw#v#31,not-merged
10623,v,draw#v#27,draw#v#36,not-merged
10624,v,draw#v#27,draw#v#5,not-merged
10625,v,draw#v#27,draw#v#7,not-merged
10626,v,draw#v#27,draw#v#9,not-merged
10627,v,draw#v#27,draw#v#13,not-merged
10628,v,draw#v#27,draw#v#14,not-merged
10629,v,draw#v#27,draw#v#17,not-merged
10630,v,draw#v#27,draw#v#25,not-merged
10631,v,draw#v#27,draw#v#33,not-merged
10632,v,draw#v#27,draw#v#29,not-merged
10633,v,draw#v#27,draw#v#32,not-merged
10634,v,draw#v#27,draw#v#35,not-merged
10635,v,draw#v#27,draw#v#3,not-merged
10636,v,draw#v#27,draw#v#6,not-merged
10637,v,draw#v#27,draw#v#8,not-merged
10638,v,draw#v#27,draw#v#18,not-merged
10639,v,draw#v#27,draw#v#19,not-merged
10640,v,draw#v#27,draw#v#23,not-merged
10641,v,draw#v#27,draw#v#34,not-merged
10642,v,draw#v#28,draw#v#10,not-merged
10643,v,draw#v#28,draw#v#15,not-merged
10644,v,draw#v#28,draw#v#16,not-merged
10645,v,draw#v#28,draw#v#21,not-merged
10646,v,draw#v#28,draw#v#24,not-merged
10647,v,draw#v#28,draw#v#26,not-merged
10648,v,draw#v#28,draw#v#31,not-merged
10649,v,draw#v#28,draw#v#36,not-merged
10650,v,draw#v#28,draw#v#5,not-merged
10651,v,draw#v#28,draw#v#7,not-merged
10652,v,draw#v#28,draw#v#9,not-merged
10653,v,draw#v#28,draw#v#13,not-merged
10654,v,draw#v#28,draw#v#14,not-merged
10655,v,draw#v#28,draw#v#17,not-merged
10656,v,draw#v#28,draw#v#25,not-merged
10657,v,draw#v#28,draw#v#33,not-merged
10658,v,draw#v#28,draw#v#29,not-merged
10659,v,draw#v#28,draw#v#32,not-merged
10660,v,draw#v#28,draw#v#35,not-merged
10661,v,draw#v#28,draw#v#3,not-merged
10662,v,draw#v#28,draw#v#6,not-merged
10663,v,draw#v#28,draw#v#8,not-merged
10664,v,draw#v#28,draw#v#18,not-merged
10665,v,draw#v#28,draw#v#19,not-merged
10666,v,draw#v#28,draw#v#23,not-merged
10667,v,draw#v#28,draw#v#34,not-merged
10668,v,draw#v#10,draw#v#15,merged
10669,v,draw#v#10,draw#v#16,merged
10670,v,draw#v#10,draw#v#21,merged
10671,v,draw#v#10,draw#v#24,merged
10672,v,draw#v#10,draw#v#26,merged
10673,v,draw#v#10,draw#v#31,merged
10674,v,draw#v#10,draw#v#36,merged
10675,v,draw#v#10,draw#v#5,not-merged
10676,v,draw#v#10,draw#v#7,not-merged
10677,v,draw#v#10,draw#v#9,not-merged
10678,v,draw#v#10,draw#v#13,not-merged
10679,v,draw#v#10,draw#v#14,not-merged
10680,v,draw#v#10,draw#v#17,not-merged
10681,v,draw#v#10,draw#v#25,not-merged
10682,v,draw#v#10,draw#v#33,not-merged
10683,v,draw#v#10,draw#v#29,not-merged
10684,v,draw#v#10,draw#v#32,not-merged
10685,v,draw#v#10,draw#v#35,not-merged
10686,v,draw#v#10,draw#v#3,not-merged
10687,v,draw#v#10,draw#v#6,not-merged
10688,v,draw#v#10,draw#v#8,not-merged
10689,v,draw#v#10,draw#v#18,not-merged
10690,v,draw#v#10,draw#v#19,not-merged
10691,v,draw#v#10,draw#v#23,not-merged
10692,v,draw#v#10,draw#v#34,not-merged
10693,v,draw#v#15,draw#v#16,merged
10694,v,draw#v#15,draw#v#21,merged
10695,v,draw#v#15,draw#v#24,merged
10696,v,draw#v#15,draw#v#26,merged
10697,v,draw#v#15,draw#v#31,merged
10698,v,draw#v#15,draw#v#36,merged
10699,v,draw#v#15,draw#v#5,not-merged
10700,v,draw#v#15,draw#v#7,not-merged
10701,v,draw#v#15,draw#v#9,not-merged
10702,v,draw#v#15,draw#v#13,not-merged
10703,v,draw#v#15,draw#v#14,not-merged
10704,v,draw#v#15,draw#v#17,not-merged
10705,v,draw#v#15,draw#v#25,not-merged
10706,v,draw#v#15,draw#v#33,not-merged
10707,v,draw#v#15,draw#v#29,not-merged
10708,v,draw#v#15,draw#v#32,not-merged
10709,v,draw#v#15,draw#v#35,not-merged
10710,v,draw#v#15,draw#v#3,not-merged
10711,v,draw#v#15,draw#v#6,not-merged
10712,v,draw#v#15,draw#v#8,not-merged
10713,v,draw#v#15,draw#v#18,not-merged
10714,v,draw#v#15,draw#v#19,not-merged
10715,v,draw#v#15,draw#v#23,not-merged
10716,v,draw#v#15,draw#v#34,not-merged
10717,v,draw#v#16,draw#v#21,merged
10718,v,draw#v#16,draw#v#24,merged
10719,v,draw#v#16,draw#v#26,merged
10720,v,draw#v#16,draw#v#31,merged
10721,v,draw#v#16,draw#v#36,merged
10722,v,draw#v#16,draw#v#5,not-merged
10723,v,draw#v#16,draw#v#7,not-merged
10724,v,draw#v#16,draw#v#9,not-merged
10725,v,draw#v#16,draw#v#13,not-merged
10726,v,draw#v#16,draw#v#14,not-merged
10727,v,draw#v#16,draw#v#17,not-merged
10728,v,draw#v#16,draw#v#25,not-merged
10729,v,draw#v#16,draw#v#33,not-merged
10730,v,draw#v#16,draw#v#29,not-merged
10731,v,draw#v#16,draw#v#32,not-merged
10732,v,draw#v#16,draw#v#35,not-merged
10733,v,draw#v#16,draw#v#3,not-merged
10734,v,draw#v#16,draw#v#6,not-merged
10735,v,draw#v#16,draw#v#8,not-merged
10736,v,draw#v#16,draw#v#18,not-merged
10737,v,draw#v#16,draw#v#19,not-merged
10738,v,draw#v#16,draw#v#23,not-merged
10739,v,draw#v#16,draw#v#34,not-merged
10740,v,draw#v#21,draw#v#24,merged
10741,v,draw#v#21,draw#v#26,merged
10742,v,draw#v#21,draw#v#31,merged
10743,v,draw#v#21,draw#v#36,merged
10744,v,draw#v#21,draw#v#5,not-merged
10745,v,draw#v#21,draw#v#7,not-merged
10746,v,draw#v#21,draw#v#9,not-merged
10747,v,draw#v#21,draw#v#13,not-merged
10748,v,draw#v#21,draw#v#14,not-merged
10749,v,draw#v#21,draw#v#17,not-merged
10750,v,draw#v#21,draw#v#25,not-merged
10751,v,draw#v#21,draw#v#33,not-merged
10752,v,draw#v#21,draw#v#29,not-merged
10753,v,draw#v#21,draw#v#32,not-merged
10754,v,draw#v#21,draw#v#35,not-merged
10755,v,draw#v#21,draw#v#3,not-merged
10756,v,draw#v#21,draw#v#6,not-merged
10757,v,draw#v#21,draw#v#8,not-merged
10758,v,draw#v#21,draw#v#18,not-merged
10759,v,draw#v#21,draw#v#19,not-merged
10760,v,draw#v#21,draw#v#23,not-merged
10761,v,draw#v#21,draw#v#34,not-merged
10762,v,draw#v#24,draw#v#26,merged
10763,v,draw#v#24,draw#v#31,merged
10764,v,draw#v#24,draw#v#36,merged
10765,v,draw#v#24,draw#v#5,not-merged
10766,v,draw#v#24,draw#v#7,not-merged
10767,v,draw#v#24,draw#v#9,not-merged
10768,v,draw#v#24,draw#v#13,not-merged
10769,v,draw#v#24,draw#v#14,not-merged
10770,v,draw#v#24,draw#v#17,not-merged
10771,v,draw#v#24,draw#v#25,not-merged
10772,v,draw#v#24,draw#v#33,not-merged
10773,v,draw#v#24,draw#v#29,not-merged
10774,v,draw#v#24,draw#v#32,not-merged
10775,v,draw#v#24,draw#v#35,not-merged
10776,v,draw#v#24,draw#v#3,not-merged
10777,v,draw#v#24,draw#v#6,not-merged
10778,v,draw#v#24,draw#v#8,not-merged
10779,v,draw#v#24,draw#v#18,not-merged
10780,v,draw#v#24,draw#v#19,not-merged
10781,v,draw#v#24,draw#v#23,not-merged
10782,v,draw#v#24,draw#v#34,not-merged
10783,v,draw#v#26,draw#v#31,merged
10784,v,draw#v#26,draw#v#36,merged
10785,v,draw#v#26,draw#v#5,not-merged
10786,v,draw#v#26,draw#v#7,not-merged
10787,v,draw#v#26,draw#v#9,not-merged
10788,v,draw#v#26,draw#v#13,not-merged
10789,v,draw#v#26,draw#v#14,not-merged
10790,v,draw#v#26,draw#v#17,not-merged
10791,v,draw#v#26,draw#v#25,not-merged
10792,v,draw#v#26,draw#v#33,not-merged
10793,v,draw#v#26,draw#v#29,not-merged
10794,v,draw#v#26,draw#v#32,not-merged
10795,v,draw#v#26,draw#v#35,not-merged
10796,v,draw#v#26,draw#v#3,not-merged
10797,v,draw#v#26,draw#v#6,not-merged
10798,v,draw#v#26,draw#v#8,not-merged
10799,v,draw#v#26,draw#v#18,not-merged
10800,v,draw#v#26,draw#v#19,not-merged
10801,v,draw#v#26,draw#v#23,not-merged
10802,v,draw#v#26,draw#v#34,not-merged
10803,v,draw#v#31,draw#v#36,merged
10804,v,draw#v#31,draw#v#5,not-merged
10805,v,draw#v#31,draw#v#7,not-merged
10806,v,draw#v#31,draw#v#9,not-merged
10807,v,draw#v#31,draw#v#13,not-merged
10808,v,draw#v#31,draw#v#14,not-merged
10809,v,draw#v#31,draw#v#17,not-merged
10810,v,draw#v#31,draw#v#25,not-merged
10811,v,draw#v#31,draw#v#33,not-merged
10812,v,draw#v#31,draw#v#29,not-merged
10813,v,draw#v#31,draw#v#32,not-merged
10814,v,draw#v#31,draw#v#35,not-merged
10815,v,draw#v#31,draw#v#3,not-merged
10816,v,draw#v#31,draw#v#6,not-merged
10817,v,draw#v#31,draw#v#8,not-merged
10818,v,draw#v#31,draw#v#18,not-merged
10819,v,draw#v#31,draw#v#19,not-merged
10820,v,draw#v#31,draw#v#23,not-merged
10821,v,draw#v#31,draw#v#34,not-merged
10822,v,draw#v#36,draw#v#5,not-merged
10823,v,draw#v#36,draw#v#7,not-merged
10824,v,draw#v#36,draw#v#9,not-merged
10825,v,draw#v#36,draw#v#13,not-merged
