sense1,ants1, deri1, vgrp1, pert1, sense2,ants2, deri2, vgrp2, pert2, merge
draw#v#30,,draw#n#3,,,draw#v#10,,,draw#v#2,,not-merged
draw#v#30,,draw#n#3,,,draw#v#15,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#16,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#30,,draw#n#3,,,draw#v#24,,,force#v#8,,not-merged
draw#v#30,,draw#n#3,,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#30,,draw#n#3,,,draw#v#31,,,knit#v#3,,not-merged
draw#v#30,,draw#n#3,,,draw#v#36,,,draw#v#17,,not-merged
draw#v#30,,draw#n#3,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#30,,draw#n#3,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#30,,draw#n#3,,,draw#v#25,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#30,,draw#n#3,,,draw#v#29,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#30,,draw#n#3,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#30,,draw#n#3,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#30,,draw#n#3,,,draw#v#8,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#18,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#30,,draw#n#3,,,draw#v#23,,,,,not-merged
draw#v#30,,draw#n#3,,,draw#v#34,,,,,not-merged
draw#v#22,,,,,draw#v#1,,draw#n#9; drawing#n#6,,,not-merged
draw#v#22,,,,,draw#v#2,,,draw#v#10,,not-merged
draw#v#22,,,,,draw#v#11,,,,,not-merged
draw#v#22,,,,,draw#v#20,,,,,not-merged
draw#v#22,,,,,draw#v#27,,,pass#v#11,,not-merged
draw#v#22,,,,,draw#v#28,,,pull_back#v#3,,not-merged
draw#v#22,,,,,draw#v#10,,,draw#v#2,,not-merged
draw#v#22,,,,,draw#v#15,,,,,not-merged
draw#v#22,,,,,draw#v#16,,,,,not-merged
draw#v#22,,,,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#22,,,,,draw#v#24,,,force#v#8,,not-merged
draw#v#22,,,,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#22,,,,,draw#v#31,,,knit#v#3,,not-merged
draw#v#22,,,,,draw#v#36,,,draw#v#17,,not-merged
draw#v#22,,,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#22,,,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#22,,,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#22,,,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#22,,,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#22,,,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#22,,,,,draw#v#25,,,,,not-merged
draw#v#22,,,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#22,,,,,draw#v#29,,,,,not-merged
draw#v#22,,,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#22,,,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#22,,,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#22,,,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#22,,,,,draw#v#8,,,,,not-merged
draw#v#22,,,,,draw#v#18,,,,,not-merged
draw#v#22,,,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#22,,,,,draw#v#23,,,,,not-merged
draw#v#22,,,,,draw#v#34,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#2,,,draw#v#10,,merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#11,,,,,merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#20,,,,,merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#27,,,pass#v#11,,merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#28,,,pull_back#v#3,,merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#10,,,draw#v#2,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#15,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#16,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#24,,,force#v#8,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#31,,,knit#v#3,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#36,,,draw#v#17,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#25,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#29,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#8,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#18,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#23,,,,,not-merged
draw#v#1,,draw#n#9; drawing#n#6,,,draw#v#34,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#11,,,,,merged
draw#v#2,,,draw#v#10,,draw#v#20,,,,,merged
draw#v#2,,,draw#v#10,,draw#v#27,,,pass#v#11,,merged
draw#v#2,,,draw#v#10,,draw#v#28,,,pull_back#v#3,,merged
draw#v#2,,,draw#v#10,,draw#v#10,,,draw#v#2,,not-merged
draw#v#2,,,draw#v#10,,draw#v#15,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#16,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#2,,,draw#v#10,,draw#v#24,,,force#v#8,,not-merged
draw#v#2,,,draw#v#10,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#2,,,draw#v#10,,draw#v#31,,,knit#v#3,,not-merged
draw#v#2,,,draw#v#10,,draw#v#36,,,draw#v#17,,not-merged
draw#v#2,,,draw#v#10,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#2,,,draw#v#10,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#17,,,draw#v#36,,not-merged
draw#v#2,,,draw#v#10,,draw#v#25,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#33,,,draw#v#32,,not-merged
draw#v#2,,,draw#v#10,,draw#v#29,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#2,,,draw#v#10,,draw#v#35,,,draw#v#32,,not-merged
draw#v#2,,,draw#v#10,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#2,,,draw#v#10,,draw#v#8,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#18,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#2,,,draw#v#10,,draw#v#23,,,,,not-merged
draw#v#2,,,draw#v#10,,draw#v#34,,,,,not-merged
draw#v#11,,,,,draw#v#20,,,,,merged
draw#v#11,,,,,draw#v#27,,,pass#v#11,,merged
draw#v#11,,,,,draw#v#28,,,pull_back#v#3,,merged
draw#v#11,,,,,draw#v#10,,,draw#v#2,,not-merged
draw#v#11,,,,,draw#v#15,,,,,not-merged
draw#v#11,,,,,draw#v#16,,,,,not-merged
draw#v#11,,,,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#11,,,,,draw#v#24,,,force#v#8,,not-merged
draw#v#11,,,,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#11,,,,,draw#v#31,,,knit#v#3,,not-merged
draw#v#11,,,,,draw#v#36,,,draw#v#17,,not-merged
draw#v#11,,,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#11,,,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#11,,,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#11,,,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#11,,,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#11,,,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#11,,,,,draw#v#25,,,,,not-merged
draw#v#11,,,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#11,,,,,draw#v#29,,,,,not-merged
draw#v#11,,,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#11,,,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#11,,,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#11,,,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#11,,,,,draw#v#8,,,,,not-merged
draw#v#11,,,,,draw#v#18,,,,,not-merged
draw#v#11,,,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#11,,,,,draw#v#23,,,,,not-merged
draw#v#11,,,,,draw#v#34,,,,,not-merged
draw#v#20,,,,,draw#v#27,,,pass#v#11,,merged
draw#v#20,,,,,draw#v#28,,,pull_back#v#3,,merged
draw#v#20,,,,,draw#v#10,,,draw#v#2,,not-merged
draw#v#20,,,,,draw#v#15,,,,,not-merged
draw#v#20,,,,,draw#v#16,,,,,not-merged
draw#v#20,,,,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#20,,,,,draw#v#24,,,force#v#8,,not-merged
draw#v#20,,,,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#20,,,,,draw#v#31,,,knit#v#3,,not-merged
draw#v#20,,,,,draw#v#36,,,draw#v#17,,not-merged
draw#v#20,,,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#20,,,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#20,,,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#20,,,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#20,,,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#20,,,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#20,,,,,draw#v#25,,,,,not-merged
draw#v#20,,,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#20,,,,,draw#v#29,,,,,not-merged
draw#v#20,,,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#20,,,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#20,,,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#20,,,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#20,,,,,draw#v#8,,,,,not-merged
draw#v#20,,,,,draw#v#18,,,,,not-merged
draw#v#20,,,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#20,,,,,draw#v#23,,,,,not-merged
draw#v#20,,,,,draw#v#34,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#28,,,pull_back#v#3,,merged
draw#v#27,,,pass#v#11,,draw#v#10,,,draw#v#2,,not-merged
draw#v#27,,,pass#v#11,,draw#v#15,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#16,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#27,,,pass#v#11,,draw#v#24,,,force#v#8,,not-merged
draw#v#27,,,pass#v#11,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#27,,,pass#v#11,,draw#v#31,,,knit#v#3,,not-merged
draw#v#27,,,pass#v#11,,draw#v#36,,,draw#v#17,,not-merged
draw#v#27,,,pass#v#11,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#27,,,pass#v#11,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#17,,,draw#v#36,,not-merged
draw#v#27,,,pass#v#11,,draw#v#25,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#33,,,draw#v#32,,not-merged
draw#v#27,,,pass#v#11,,draw#v#29,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#27,,,pass#v#11,,draw#v#35,,,draw#v#32,,not-merged
draw#v#27,,,pass#v#11,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#27,,,pass#v#11,,draw#v#8,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#18,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#27,,,pass#v#11,,draw#v#23,,,,,not-merged
draw#v#27,,,pass#v#11,,draw#v#34,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#10,,,draw#v#2,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#15,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#16,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#21,,,take_out#v#10,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#24,,,force#v#8,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#26,,,retract#v#4; draw_in#v#3,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#31,,,knit#v#3,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#36,,,draw#v#17,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#17,,,draw#v#36,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#25,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#33,,,draw#v#32,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#29,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#35,,,draw#v#32,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#8,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#18,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#23,,,,,not-merged
draw#v#28,,,pull_back#v#3,,draw#v#34,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#15,,,,,merged
draw#v#10,,,draw#v#2,,draw#v#16,,,,,merged
draw#v#10,,,draw#v#2,,draw#v#21,,,take_out#v#10,,merged
draw#v#10,,,draw#v#2,,draw#v#24,,,force#v#8,,merged
draw#v#10,,,draw#v#2,,draw#v#26,,,retract#v#4; draw_in#v#3,,merged
draw#v#10,,,draw#v#2,,draw#v#31,,,knit#v#3,,merged
draw#v#10,,,draw#v#2,,draw#v#36,,,draw#v#17,,merged
draw#v#10,,,draw#v#2,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#10,,,draw#v#2,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#17,,,draw#v#36,,not-merged
draw#v#10,,,draw#v#2,,draw#v#25,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#33,,,draw#v#32,,not-merged
draw#v#10,,,draw#v#2,,draw#v#29,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#10,,,draw#v#2,,draw#v#35,,,draw#v#32,,not-merged
draw#v#10,,,draw#v#2,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#10,,,draw#v#2,,draw#v#8,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#18,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#10,,,draw#v#2,,draw#v#23,,,,,not-merged
draw#v#10,,,draw#v#2,,draw#v#34,,,,,not-merged
draw#v#15,,,,,draw#v#16,,,,,merged
draw#v#15,,,,,draw#v#21,,,take_out#v#10,,merged
draw#v#15,,,,,draw#v#24,,,force#v#8,,merged
draw#v#15,,,,,draw#v#26,,,retract#v#4; draw_in#v#3,,merged
draw#v#15,,,,,draw#v#31,,,knit#v#3,,merged
draw#v#15,,,,,draw#v#36,,,draw#v#17,,merged
draw#v#15,,,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#15,,,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#15,,,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#15,,,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#15,,,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#15,,,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#15,,,,,draw#v#25,,,,,not-merged
draw#v#15,,,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#15,,,,,draw#v#29,,,,,not-merged
draw#v#15,,,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#15,,,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#15,,,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#15,,,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#15,,,,,draw#v#8,,,,,not-merged
draw#v#15,,,,,draw#v#18,,,,,not-merged
draw#v#15,,,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#15,,,,,draw#v#23,,,,,not-merged
draw#v#15,,,,,draw#v#34,,,,,not-merged
draw#v#16,,,,,draw#v#21,,,take_out#v#10,,merged
draw#v#16,,,,,draw#v#24,,,force#v#8,,merged
draw#v#16,,,,,draw#v#26,,,retract#v#4; draw_in#v#3,,merged
draw#v#16,,,,,draw#v#31,,,knit#v#3,,merged
draw#v#16,,,,,draw#v#36,,,draw#v#17,,merged
draw#v#16,,,,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#16,,,,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#16,,,,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#16,,,,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#16,,,,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#16,,,,,draw#v#17,,,draw#v#36,,not-merged
draw#v#16,,,,,draw#v#25,,,,,not-merged
draw#v#16,,,,,draw#v#33,,,draw#v#32,,not-merged
draw#v#16,,,,,draw#v#29,,,,,not-merged
draw#v#16,,,,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#16,,,,,draw#v#35,,,draw#v#32,,not-merged
draw#v#16,,,,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#16,,,,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#16,,,,,draw#v#8,,,,,not-merged
draw#v#16,,,,,draw#v#18,,,,,not-merged
draw#v#16,,,,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#16,,,,,draw#v#23,,,,,not-merged
draw#v#16,,,,,draw#v#34,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#24,,,force#v#8,,merged
draw#v#21,,,take_out#v#10,,draw#v#26,,,retract#v#4; draw_in#v#3,,merged
draw#v#21,,,take_out#v#10,,draw#v#31,,,knit#v#3,,merged
draw#v#21,,,take_out#v#10,,draw#v#36,,,draw#v#17,,merged
draw#v#21,,,take_out#v#10,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#17,,,draw#v#36,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#25,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#33,,,draw#v#32,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#29,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#35,,,draw#v#32,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#8,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#18,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#23,,,,,not-merged
draw#v#21,,,take_out#v#10,,draw#v#34,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#26,,,retract#v#4; draw_in#v#3,,merged
draw#v#24,,,force#v#8,,draw#v#31,,,knit#v#3,,merged
draw#v#24,,,force#v#8,,draw#v#36,,,draw#v#17,,merged
draw#v#24,,,force#v#8,,draw#v#5,,drawer#n#1,,,not-merged
draw#v#24,,,force#v#8,,draw#v#7,,drawing#n#5,,,not-merged
draw#v#24,,,force#v#8,,draw#v#9,,draw#n#5; draw#n#4,,,not-merged
draw#v#24,,,force#v#8,,draw#v#13,deposit#v#2,drawee#n#1; drawer#n#2; withdrawer#n#6; withdrawal#n#2,take_out#v#10,,not-merged
draw#v#24,,,force#v#8,,draw#v#14,,draw#n#5; draw#n#4; drawing#n#4,,,not-merged
draw#v#24,,,force#v#8,,draw#v#17,,,draw#v#36,,not-merged
draw#v#24,,,force#v#8,,draw#v#25,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#33,,,draw#v#32,,not-merged
draw#v#24,,,force#v#8,,draw#v#29,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#32,,,draw#v#33; draw#v#35,,not-merged
draw#v#24,,,force#v#8,,draw#v#35,,,draw#v#32,,not-merged
draw#v#24,,,force#v#8,,draw#v#3,,drawing#n#2,,,not-merged
draw#v#24,,,force#v#8,,draw#v#6,,drawer#n#3; drawing#n#1; drawing#n#2,delineate#v#4,,not-merged
draw#v#24,,,force#v#8,,draw#v#8,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#18,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#19,,drawer#n#3; drawing#n#1; drawing#n#3,delineate#v#4,,not-merged
draw#v#24,,,force#v#8,,draw#v#23,,,,,not-merged
draw#v#24,,,force#v#8,,draw#v#34,,,,,not-merged
